837,lowyat,"QUOTE(plouffle0789 @ Mar 6 2021, 08:23 AM)What bank provide such strange account??No atm card one???maybank . why not?",,,,,,,,,,,,
838,lowyat,"why not just use credit card to pay?i bought items at lazada philippines to send gifts to my friend there, didn't use VPN and my maybank debit card works just fine in the VISA card payment.",,,,,,,,,,,,
839,lowyat,"no 0% EzyPay PlusEzyPay Plus Special Rate Campaign [ MBB | T&Cs | FAQs ]Promotion Period: 5 March - 30 June 2021You can now cross off your wishlist with affordable monthly instalment plan! Convert your purchases with EzyPay Plus and enjoy 0.25% interest rate / management charge per month.Interest Rate / Management Charge3% per annum / (0.25% per month) (normal rate: 9%)Tenure12 monthsMinimum AmountRM 500Maximum Amount RM30,000Campaign MechanicThis campaign is applicable for Principal Credit Card members of Maybank and Maybank Islamic.EzyPay Plus is not applicable to the following type of transactions:--- Cash advance;-- Instalment amount payable under other programmes of MBB/MIB as Balance Transfer, EzyPay Scheme, Cash Treats, Cash Advance, and EzyPay Plus that do not qualify for this campaign;-- Annual fees;-- Carry forward balances;-- Any other charges as provided in the Maybank Card Agreement; and-- Any transaction made by supplementary cardmembers (conversion must be performed by Principal Cardholder).EzyPay Plus conversion eligibility:EzyPay Plus is applicable to transaction(s) which has been billed to the Cardmember’s Credit Card/Credit Card-i account but not posted in the statement forming part of the outstanding current balance due.The purchase MUST NOT pass its payment due date at the point of conversion.",,,,,,,,,,,,
840,lowyat,"QUOTEKUALA LUMPUR (Bernama): The High Court was told that Datuk Seri Dr Ahmad Zahid Hamidi was involved in the withdrawal of RM17.9mil from Yayasan Akalbudi funds for the purchase of shares as well as to be placed as fixed deposits.While showing the flow chart of the withdrawal to the court on Friday (March 5), Malaysian Anti-Corruption Commission (MACC) investigating officer Muhammad Fazli Zulkifli, 36, explained that of the amount, RM8.6mil was paid to Ri-Yaz Assets Sdn Bhd as deposit for a share purchase with another RM9.3mil was placed as fixed deposits.""The withdrawal of money from Yayasan Akalbudi's Affin Bank account to be transferred to a Maybank account belonging to Messrs Lewis & Co (the foundation's trustee) was instructed by Datuk Seri Ahmad Zahid,"" Muhammad Fazli said when reading his witness statement during the examination-in-chief by deputy public prosecutor Ahmad Sazilee Abdul Khairi.He said this on the 47th day of the trial of Ahmad Zahid, who is facing corruption, abuse of power and money laundering charges involving millions of ringgit in funds from Yayasan Akalbudi.The 93rd prosecution witness said that RM8.6mil was paid to Ri-Yaz Assets as a deposit for the purchase of 60% of the company's shares owned by Tan Sri Rashid Abdul Manaf, by Ahmad Zahid's daughter, Datuk Nurulhidayah.""The RM8.6mil payment was made through law firm, Messrs Lewis & Co, to Ri-Yazz Assets after discussions between Datuk Seri Ahmad Zahid, Datuk Nurulhidayah, Datuk Mohammad Shaheen Shah Mohd Sidek (director of Ri-Yaz Assets), Datuk Mat Noor Nawi (chairman of Exim Bank) and Norzilah Mohamad (CEO of Exim Bank).""Nurulhidayah was interested in acquiring Tan Sri Rashid's 60% stake in Ri-Yaz Assets and had asked Exim Bank to restructure the company's loan with Exim Bank, to extend the loan period and to remove Tan Sri Rashid's name as guarantor by replacing it with her (Nurulhidayah's) name,"" he said.He said that his investigations found that Ri-Yaz Assets had paid its arrears amounting to RM8.3mil (US$2.058mil) to Exim Bank using money obtained from Lewis & Co to settle the company's loan it had taken to purchase a hotel in Bali, Indonesia.""There was a surplus due to the difference in the exchange rate of RM to USD at that time amounting to RM254,879.10. The money was returned to the law firm via cheque,"" he said.Muhammad Fazli said his investigations also found that Nurulhidayah was appointed as the director of Ri-yaz Assets Sdn Bhd on Jan 27,2017 to replace Abdul Rashid, who resigned as a director on the same date.He said that Nurulhidayah then resigned as a director of the company on Jan 31,2017. However, both parties, namely, Rashid and Nurulhidayah, did not proceed with the share sale and purchase agreement.""After the discontinuation of share sale and purchase agreement, Datuk Nurulhidayah and Datuk Seri Ahmad Zahid requested that the money amounting to RM8.3mil be returned to Lewis & Co because it is Yayasan Akalbudi's money,"" he said.The witness also said that his investigations found that Nurulhidayah did not have any position in Yayasan Akalbudi.""At that time, Datuk Nurulhidayah was working as marketing director with Syarikat Perumahan Negara Berhad (SPNB),"" he said when answering additional questions during the examination-in-chief by Ahmad Sazilee.Ahmad Zahid, 68, faces 47 charges, 12 of them for criminal breach of trust (CBT), eight for corruption and 27 for money laundering involving tens of millions of ringgit of funds from Yayasan Akalbudi.The trial before Judge Collin Lawrence Sequerah continues on Monday. – Bernamahttps://www.thestar.com.my/news/nation/2021...ess-tells-court",,,,,,,,,,,,
841,lowyat,When did I start investing in thisNovember 2020Total money I put into Conservative portfolioMYR 1000.00Total cost of portfolio (after FSM rebalancing actions)MYR 1002.23Total value of portfolioMYR 1015.01Profit/Loss % (Total value vs Total money I put into this portfolio)1.50%Name of FundsCostCurrent ValueValue WeightageAffin Hwang Select Bond Fund - MYRMYR 127.30MYR 128.3312.64% of portfolio valueAffin Hwang World Series - China A Opportunity Fund - MYR HedgedMYR 13.79MYR 15.4601.52% of portfolio valueAmBondMYR 178.98MYR 176.6117.40% of portfolio valueAmIncome PlusMYR 182.81MYR 183.7618.10% of portfolio valueEastspring Investments Asian High Yield Bond MY Fund - MYR HedgedMYR 89.30MYR 93.5209.21% of portfolio valueEastspring Investments Bond FundMYR 183.39MYR 180.3917.77% of portfolio valueEastspring Investments Global Emerging Markets FundMYR 13.71MYR 16.2701.60% of portfolio valueFranklin U.S. Opportunities - MYRMYR 13.49MYR 14.3501.41% of portfolio valueKenanga Growth FundMYR 6.25MYR 7.1700.71% of portfolio valueManulife ASEAN Equity Fund - MYR HedgedMYR 12.90MYR 12.8501.27% of portfolio valuePrincipal Asia Pacific Dynamic Income Fund - MYRMYR 18.41MYR 21.4402.11% of portfolio valuePrincipal Global Technology Fund - MYR HedgedMYR 9.90MYR 11.1301.10% of portfolio valueRHB Emerging Markets Bond FundDividend ImageMYR 124.39MYR 123.3112.15% of portfolio valueRHB European Select FundMYR 18.35MYR 20.3402.00% of portfolio valueUnited Japan Discovery Fund - MYR HedgedMYR 9.26MYR 10.0800.99% of portfolio valueWhen did I start investing in thisNovember 2020Total money I put into Islamic Conservative portfolioMYR 1000.00Total cost of portfolio (after FSM rebalancing actions)MYR 1001.27Total value of portfolioMYR 1000.62Profit/Loss % (Total value vs Total money I put into this portfolio)0.06%Name of FundsCostCurrent ValueValue WeightageAberdeen Standard Islamic World Equity Fund - Class AMYR 43.87MYR 43.7204.37% of portfolio valueAffin Hwang AIIMAN Income Plus FundMYR 156.87MYR 153.9915.39% of portfolio valueAmBon IslamMYR 181.99MYR 179.1417.90% of portfolio valueAmanahRaya Syariah Trust FundMYR 180.34MYR 181.3218.12% of portfolio valueEastspring Investments Dinasti Equity FundMYR 13.34MYR 14.3601.44% of portfolio valueKenanga ASnitaBOND FundMYR 181.17MYR 180.8618.07% of portfolio valueMaybank Malaysia Sukuk FundMYR 184.86MYR 183.0718.30% of portfolio valuePMB Shariah Premier FundMYR 5.10MYR 5.0400.50% of portfolio valuePrincipal Islamic Asia Pacific Dynamic Equity Fund - MYRMYR 44.10MYR 50.1905.02% of portfolio valueRHB i-Global Sustainable Disruptors - MYR HedgedMYR 9.63MYR 8.9300.89% of portfolio value,,,,,,,,,,,,
842,lowyat,"QUOTE(hurtedheart @ Mar 5 2021, 10:05 PM)Hi, may I know does aeon accept Shopeepay or which e-wallet is accepted by aeon. ThanksUnless Aeon display their DuitNow QR and let you scan & pay, then you can use ShopeePay, TNG wallet. If I am not wrong, Duitnow QR merchants still cannot read your Shopeepay QR code.Aeon accept Maybank QRPay (Duitnow QR) so MAE wallet is accepted.",,,,,,,,,,,,
843,lowyat,"QUOTE(MilesAndMore @ Mar 5 2021, 10:37 PM)For Maybank it's possible to opt for annual fee free debit card for non-BSA account too. Just that you'll be limited to 4 free withdrawals in a month. But over threshold fee will still be automatically waived if your account balance at time of withdrawal is at least RM5,000, or when you make a lumpsum single withdrawal of RM1,500 or more.Honestly, I don’t recall MBB charges me RM 8 anymore after I changed to PIN & Pay card few years ago or I didn’t notice such charges. When will banks charge us? Same like CC concept? The day we opened our SA? QUOTE(Human Nature @ Mar 5 2021, 10:57 PM)Nice discussion going on on the fee. Any one know why the fee for CIMB is almost double than others at RM15 yearly?Not related to your query but I also have CIMB BSA, hence not paying anything as well.",,,,,,,,,,,,
844,lowyat,"QUOTE(fantasy1989 @ Mar 5 2021, 11:31 PM)yup. since mco 1.0Kecian Maybank.  Lost a lot of income there.",,,,,,,,,,,,
845,lowyat,"QUOTE(attw @ Mar 5 2021, 11:05 PM)Ok la, at least you get some compensation. Have they refunded you the amount you paid? If yes you can purchase again should you choose to.was checkout using maybank installment, refund still not yet reflectnot enough credit limit to place another order, maybe will borrow use friend's credit cardUpdate:1. Received RM30 rebate from Lazada saying sorry for order cancellation due to their system error.2. Alternative link provided for affected customer to replace the preorder, the air purifier freebies still available for the affected customer.Thank you Xiaomi for still honoring our preorder",,,,,,,,,,,,
846,lowyat,"QUOTE(contestchris @ Mar 5 2021, 12:25 PM)Public Bank management trainee is not contract staff. They are actually just a normal permanent executive. Public Bank, all fresh grads are management trainer by default. Its not the same program as say Cimb or Maybank management trainee.understand😊 ya it's true actually i prefer the management associate programme in CIMB, UOB, etc that have practiced job rotations... sadly PBB one is more like a permanent position",,,,,,,,,,,,
847,lowyat,"QUOTE(fruitie @ Mar 5 2021, 12:49 PM)It has been two years since I have PBB debit card and savings account, never got charged with RM 8 (unless my memory fails). The officer told me there is BSA and if I don't opt for RM 8 yearly AF, then I will have ATM charges after x no. of ATM withdrawal. Since I never do ATM withdrawal, so I told her to go ahead with just BSA.QUOTE(GrumpyNooby @ Mar 5 2021, 12:52 PM)My saving account with Public Bank is BSA w/o fee.If my memory is strong, I don't think that I have been for the annual fee.It's better to do some housekeeping and monitor for the unnecessary fee being charged by the bank.Second this. I had non-fee BSA with Public Bank and Hong Leong Bank. Both did not charge annual fee for their ATM/debit cards.QUOTE(svefz @ Mar 5 2021, 05:58 PM)No issue with PBB, Citibank, UOB and HLB BSA.Who want to pay annual fee just pay it.sharing my experience, Maybank allows me switched to non-fee BSA without open a new account. But it is long time agoFor Maybank it's possible to opt for annual fee free debit card for non-BSA account too. Just that you'll be limited to 4 free withdrawals in a month. But over threshold fee will still be automatically waived if your account balance at time of withdrawal is at least RM5,000, or when you make a lumpsum single withdrawal of RM1,500 or more.",,,,,,,,,,,,
848,lowyat,"1)YTL CEMENT GROUPMCEMENT (3794): MALAYAN CEMENT BERHADTHE local cement industry is fragmented and rife with overcapacity and low utilisation of plants. According to the Cement and Concrete Association of Malaysia, the country has 8 cement producers.8-1( larfarge )-1( tasek )=6The situation is made worse by a slowdown in mega infrastructure projects, which has led to lower demand and seen cement companies booking losses.Take Malayan Cement Bhd (formerly Lafarge Malaysia Bhd) and Tasek Corp Bhd, for example, which registered a net loss of RM132.65 million and RM22.98 million respectively for the nine-month period to Sept 30, 2019.Thus, the recent acquisition of 51% equity interest in Malayan Cement by YTL Cement Bhd, a subsidiary of YTL Corp Bhd, was a welcome respite for the industry. It also earned recognition as the best mergers and acquisitions (M&A) deal of the year.According to Maybank Investment Bank Bhd, the acquisition represents an opportunity for YTL Cement to bolster its position as a leading homegrown cement company, strengthen its ability to fulfil its regional growth aspirations and complement its existing core businesses.YTL Cement is a leading international building materials company with over 60 years of experience in manufacturing cement, construction aggregates and concrete. It offers world-class quality products and end-to-end solutions to its customers.Malayan Cement, meanwhile, is a prominent building materials leader listed on Bursa Malaysia with a market capitalisation of RM2.82 billion as at Aug 29, 2019.On May 2, YTL Cement entered into a sales and purchase agreement with Associated International Cement Ltd for the acquisition of 433.34 million shares, or a 51% stake, in Malayan Cement for RM1.63 billion or RM3.75 per share.Following the acquisition, YTL Cement was also required to extend the offer to the rest of the shareholders of Malayan Cement to buy the remaining 416.35 million shares at the same price.The mandatory offer, which closed on June 13, saw 220.72 million shares accepted, with YTL Cement holding a 77% stake in Malayan Cement.“The acquisition is expected to deliver operational efficiencies in logistics, distribution, and procurement; and cost synergies realised from economies of scale, and elimination of duplicated functions and corporate overheads; which would contribute positively to future earnings and cash flows of the enlarged YTL Cement group,” says Maybank IB.Besides being the adviser for YTL Cement for the deal, Maybank IB was the lead arranger and book runner for YTL Cement’s bridging loan facility of RM1.84 billion. The facility has a tenure of two years.Malayan Cement Bhd (formerly Lafarge Malaysia Bhd) is the largest cement producer in Malaysia with close to 40% market share. With the emergence of YTL Cement Sdn Bhd as its biggest substantial shareholders, the combined market share of these two players is 60%.The consolidation may result in price stability from more rational pricing strategies and capacity cuts, says Affin Hwang Capital in a March 3 note.2)CIMAThe Cement Division, spearheaded by Negeri Sembilan Cement Industries Sdn Bhd (NSCI), manages and operates two cement plants; in Bukit Ketri, Perlis and Bahau Negeri Sembilan.Both plants produce Ordinary Portland Cement/CEM1 (OPC), ASTM Type II Portland Cement, Low Heat Cement, Masonry Cement and Portland Composite Cement (PCC).CIMA’s wide range of cement products were extensively used in the construction of Malaysia’s key projects such as of the Sultan Abdul Halim Mu'adzam Shah Bridge, QUOTEThe Sultan Abdul Halim Muadzam Shah Bridge or Penang Second Bridge E28 (Malay: Jambatan Sultan Abdul Halim Muadzam Shah or Jambatan Kedua Pulau Pinang;) is a dual carriageway toll bridge in Penang, Malaysia. It connects Bandar Cassia (Batu Kawan) in Seberang Perai on mainland Peninsular Malaysia with Batu Maung on Penang Island. It is the second bridge to link the island to the mainland after the first Penang Bridge.Klang Valley MRT, Danga Bay Mixed Development Project in Johor Bahru, Singapore MRT Package 923, Timah Tasoh Dam in Perlis and the Electrified Double Track Project (EDTP).3)HONG LEONG CEMENTHUME CEMENT INDUSTRIES BERHAD50001.04  Hong Leong Asia secures 97.23% shares of cement firm TasekThe trading of Tasek’s shares will be suspended beginning 11 August.Hong Leong Asia (HLA) has secured 97.23% shares or more than 117.78 million shares of cement firm Tasek Corp Bhd at the close of its unconditional voluntary takeover offer, the company announced in an SGX filing.HLA also now holds 64.91% of Tasek’s preference shares.Tasek’s shares shall be suspended from trading beginning 11 August, and will eventually be delisted from the Bursa, Malaysia’s stock exchange.[QUOTE]Tasek Corporation BerhadAddress	 	:	Persiaran Tasek, Tasek Industrial Estate 	 	 	31400 Ipoh, Perak, Malaysiabelongs to hong leong4)Aalborg Portland from denmark  AALBORG PORTLAND MALAYSIA SDN BHD (APMSB) Head Office	 	 	 Address	 	:Lot 75244, Pinji Estate 	 	 	30750 Ipoh  5)CEMENT INDUSTRIES (SABAH) SDN BHD (CIS) Head Office	 	 	 Address	 	:	Sepangar Plant 	 	 	Sepangar Industrial Estate, Menggatal 	 	 	30KM North of Kota Kinabalu 	 	 	P.O. Box 13525, 88839 Kota Kinabalu 	 	 	Sabah, Malaysia  6)CMS Cement SDN BHD (CMS) & CMS Cement Industries SDN BHD (CMSCI) Head Office	  CMSB (2852) CAHYA MATA SARAWAK BHDAddress	 	:Level 6, Wisma Mahmud 	 	 	Jalan Sungai Sarawak 	 	 	93100 KuchingThis company is the sole manufacturer of cement in Sarawak with two grinding plants, one in Kuching (established in 1974) and one in Bintulu (established in 1998), with a combined rated capacity of 1.6 million MT per year.It manufactures Portland Cement for the Sarawak and adjoining markets, which it makes available in 50 kg or 1 MT bags, through a network of dealers using both its and third-party land and marine transport, and in bulk using 20 – 40 MT road tankers or its pneumatic conveying facilities to cement transportation vessels.The two cement plants are supported by 6,000 MT marine flat store terminals in Miri and Sibu, each with pneumatic cement conveying facilities which are in turn serviced by two (soon to be three) dedicated purpose built 4,000-tonne DWT barges that continuously transport cement from the plants to the terminals. Each barge is equipped with a fully enclosed dust free pneumatic loading and unloading system that enables all weather operations.The Kuching plant which has its own jetty is also equipped to receive inward bulk cement shipments for when there is a need to import bulk cement. Bintulu plant adjoin Bintulu port where it has priority usage of a jetty for clinker imports and cement exports with a dedicated hopper and conveyor for the transportation of clinker from the port to the plant.To meet the anticipated increase in cement demand, CMS Cement is developing a 1.0 million MT per annum grinding plant adjacent to the Mambong clinker plant. Construction of the new RM190.0 million plant began in 2014 and cement production is set to commence by the first half of 2016 (1H 2016). With this third plant in its stable, CMS Cement’s total production capacity will increase by almost 60%. This will enable CMS to meet growing cement demand in Sarawak, have significant reserve production capacity, as well as potentially extend our supply into nearby countries.8-1(larfarge)-1(tasek)=6OM Materials (Sarawak) Sdn. Bhd. (“OM Sarawak”) is the Group’s flagship smelter complex in Samalaju, Sarawak. Construction commenced in 2013, and first production was tapped in 2014. The plant consists of 8 main workshops, with two units of 25.5 MVA furnaces in each. Out of the 16 furnaces, 10 are allocated for the production of ferrosilicon, and 6 for the production of manganese alloys.Commissioned and built to anticipate the current paradigm shift in global ferroalloy production, OM Sarawak is a greenfield smelter located in the Sarawak Corridor of Renewable Energy, Sarawak, Malaysia. Run on renewable hydro-power, it is in the centre of South East Asia and well sited along global trade routes. OM Sarawak will commission a sintering plant in 2019, widening its raw material procurement options by sintering on premises. The facility is expected to produce 250,000 metric tonnes of sinter ore per annum.Sintering is the process of heating and fusing powdered ore into higher grade, “semi-processed” ores. Smelting is the process of converting raw ores mined from the ground into alloys used in a variety of industrial applications.The plant has a production capacity of 200,000-210,000 metric tonnes per annum of ferrosilicon (FeSi), and 250,000-300,000 metric tonnes per annum of manganese alloys (see Products).OM Sarawak is a 75/25 joint venture between the Group and Cahya Mata Sarawak Berhad (CMSB), a listed industrial conglomerate on Bursa Malaysia.Malayan cement berhad3794VsHUME CEMENT INDUSTRIES BERHAD5000Cahya mata sarawak berhad2852Cima belongs to Uem group DenmarkSabah companyTop 3 players listed companies!!!!!",,,,,,,,,,,,
849,lowyat,"QUOTE(KamisF @ Mar 5 2021, 08:29 PM)i check i akaun withdrawal history got direct credited 5k to my acc today, but didnt see it in my acc yet, maybank is slowsotong bank here same",,,,,,,,,,,,
850,lowyat,"QUOTE(KamisF @ Mar 5 2021, 08:29 PM)i check i akaun withdrawal history got direct credited 5k to my acc today, but didnt see it in my acc yet, maybank is slowTunggular bossku",,,,,,,,,,,,
851,lowyat,"QUOTE(moiskyrie @ Mar 5 2021, 08:25 PM)7 pm...nothing...still waiting...refresh every 10~15 minute...i check i akaun withdrawal history got direct credited 5k to my acc today, but didnt see it in my acc yet, maybank is slow",,,,,,,,,,,,
852,lowyat,"QUOTE(xiaoxiaoshen @ Mar 5 2021, 03:07 PM)basic saving acc, will not allow to participate all the promotion and campaign?No issue with PBB, Citibank, UOB and HLB BSA.Who want to pay annual fee just pay it.sharing my experience, Maybank allows me switched to non-fee BSA without open a new account. But it is long time ago",,,,,,,,,,,,
853,lowyat,"QUOTE(Haloperidol @ Mar 5 2021, 05:48 PM)All topup must from linked MBB account or maybank CC if i am not mistaken.It's Maybank Bonanza Challenge. Of course, must use Maybank products to complete the challenge.",,,,,,,,,,,,
854,lowyat,"QUOTE(cute_boboi @ Mar 5 2021, 10:16 AM)No issue to use Grab RM50. 500/800 points = 0.625 x RM5 conversion = RM3.125 or 3.125%Challenge #2 is top-up from MBB account right ? not CC ? All topup must from linked MBB account or maybank CC if i am not mistaken.",,,,,,,,,,,,
855,lowyat,yesterday rcvd in my maybank ac already but isinar amount 10700 & ilestari RM500 ....thought 9000 only since they already gave 1k last month,,,,,,,,,,,,
856,lowyat,"QUOTE(ratloverice @ Mar 5 2021, 04:16 PM)Something like ezcash by maybank? The interest rate and upfront fee are still quite high.Haizzzz",,,,,,,,,,,,
857,lowyat,"QUOTE(WaterBuffalo @ Mar 5 2021, 04:12 PM)Sorry I got to correct this abit. Not withdraw fromATM using CC. Those cash advance scheme tied to CC where you can repay back on monthly basis. Some banks call it quick cash or smth.Something like ezcash by maybank? The interest rate and upfront fee are still quite high.",,,,,,,,,,,,
858,lowyat,"QUOTE(joeblow @ Mar 5 2021, 01:35 PM)Gold is actually dropping a lot lately despite Goldman Sachs say this year Gold will go up until nobody business.... I got super stuck in egold and gold fund.Just sold all my CIMB shares for a 5.x% profit RM4.4. The AMBank thingy spooks me, take profit first. Hope this is the right decision. Placed Maybank at 8.30.Contemporary history showed, gold price could only rise by so much, and will likely drop to previous low.QUOTE(AVFAN @ Mar 5 2021, 01:47 PM)that is why this ""prices are forward looking"" doesn't always come true at the time u think it should!  but still, i am watching gold, looking for signs.again, bank shares - inflation fears typically push bank stocks higher - i think citibank and bankamerica been rising fast.here, dunno... too much gomen interference on anything about money.among u.s banks, WFC probably increased the most in the last few months.QUOTE(joeblow @ Mar 5 2021, 02:38 PM)I missed the last wave. Now with the Bersatu/UMMO situation plus AMBank fine, I guess just take profit live to fight another day. Even though the current FM is ex CIMB CEO and the fact CIMB already provisioned tons of bad loans, I still feel Bursa will have another round of consolidation. Too many factors at play and my UT, US shares all bleeding. Good to have some cash to fight another day.With the among of dirt piling up below the carpet, it is a matter of when not if. to most people this is white noise, unworthy to share or read.",,,,,,,,,,,,
859,lowyat,"QUOTE(GrumpyNooby @ Mar 5 2021, 03:19 PM)Your card should be delivered within 10 days as your virtual card is only valid for 10 days:Q17 : What is the validity of the digital Maybank GRAB Mastercard Platinum Credit Card?A17 : The digital card will be deactivated 10 calendar days after approval.Thanks, means time to complain or make some noise to cs.",,,,,,,,,,,,
860,lowyat,"QUOTE(thecurious @ Mar 5 2021, 03:16 PM)The grab card to be exact. Been waiting for some time already since approval.Your card should be delivered within 10 days as your virtual card is only valid for 10 days:Q17 : What is the validity of the digital Maybank GRAB Mastercard Platinum Credit Card?A17 : The digital card will be deactivated 10 calendar days after approval.",,,,,,,,,,,,
861,lowyat,"QUOTE(joeblow @ Mar 5 2021, 01:35 PM)Gold is actually dropping a lot lately despite Goldman Sachs say this year Gold will go up until nobody business.... I got super stuck in egold and gold fund.Just sold all my CIMB shares for a 5.x% profit RM4.4. The AMBank thingy spooks me, take profit first. Hope this is the right decision. Placed Maybank at 8.30.Not keeping for the proposed dividend of 38.5 sen? maybe can buy back later at lower price ",,,,,,,,,,,,
